,minimum volatility monthly,maximum sharpe ratio monthly,minimum volatility yearly,maximum sharpe ratio yearly
2012-01-19,118.74627337884915,116.8054104833602,100.7857871892929,103.45581202793122
2012-01-20,118.57296663961424,115.19170690135948,100.63851177196501,101.93285525398255
2012-01-23,118.29808731889737,115.7013937635421,100.40527434291837,102.37473163719179
2012-01-24,117.27193013029111,116.11337741222373,99.53440254821776,102.81314767856598
2012-01-25,118.25633428030027,116.81819733180991,100.36992925395964,103.49033483047486
2012-01-26,117.72866734189999,116.20076732387535,99.92214679679869,102.96534977169037
2012-01-27,117.26835121698392,116.84820439052575,99.53144617061614,103.58413411273956
2012-01-30,117.44469733533872,117.18762454128259,99.68097863388061,103.88918327713013
2012-01-31,117.30792196550381,117.60541502895349,99.56486202983855,104.33711937446594
2012-02-01,117.6179536374093,118.60743386783594,99.82799521617889,105.22338812713622
2012-02-02,117.58041903829586,117.94607165393823,99.86970100555419,104.90830707473754
2012-02-03,118.21746385412224,119.63650750980372,100.16488177165985,106.53854234619139
2012-02-06,117.76236206274041,119.42742368488307,99.83846896629333,106.3837713586807
2012-02-07,117.95936766347897,119.36462855243678,100.59004916419984,106.33471170692442
2012-02-08,117.5600477320672,118.49532398853297,100.20921809711457,105.43208188991545
2012-02-09,118.00860940065395,120.60971021518704,100.32609296836854,107.26468655719755
2012-02-10,117.74754593286526,121.12934920978542,100.05276871032716,107.60914897251128
2012-02-13,118.12596035432827,122.18254346942898,100.32824616127014,108.2929557998657
2012-02-14,118.58885843763363,122.47941978931425,100.61813151779175,108.54434840946195
2012-02-15,117.64256677904139,121.56644709491727,100.24528463916779,107.82975250625607
2012-02-16,116.8982114247323,122.38206033267971,100.91461577587127,108.67278309383389
2012-02-17,117.46192417230614,122.45282557163236,101.89901859111785,108.74074315299985
2012-02-21,117.62826177415857,122.44995433597562,101.42447709350586,108.85006608619688
2012-02-22,117.14434247941978,122.68318886127469,101.25344933490753,109.00891260776518
2012-02-23,117.60647337827689,123.76053990650175,101.81714537906647,110.32287697982788
2012-02-24,117.71966527109154,123.32733383426664,101.89709190082552,109.70171984653473
2012-02-27,118.01656687879569,124.18827281894681,101.66495642833712,109.99952790164949
2012-02-28,118.6549815262795,127.9429856012344,101.65963104000093,114.47747216224671
2012-02-29,118.86998794584278,127.13419172763821,101.6159519268036,113.7368088573456
2012-03-01,119.50416218938831,128.60990117435452,102.40814852619174,114.99533686523438
2012-03-02,119.31737672986988,128.57851290645596,102.57050483074191,114.78462721366883
2012-03-05,120.51505873441701,129.63623926753996,103.01078313274385,115.35222233505249
2012-03-06,119.93989133520132,128.77515109500882,101.95362529602052,114.40455202789308
2012-03-07,120.21970500783927,129.63788744449613,102.14092013874055,115.71972677230835
2012-03-08,119.53053011121756,130.36531481418606,101.62529331874849,117.02313910713195
2012-03-09,120.30824908456808,130.69423482799527,101.87939028320314,117.20712702331542
2012-03-12,120.1066757594109,131.3046374193191,102.23661619052888,118.01557319526671
2012-03-13,120.78342515687947,132.14888910846705,102.82270559787752,119.12750045967101
2012-03-14,120.74991627244954,131.94054472866054,102.92298650932314,118.86877571182251
2012-03-15,120.88329262132649,132.51866953182216,103.00355355587007,119.6731652141571
2012-03-16,120.45672155885701,132.42200813121792,102.59241322002413,119.64949728927611
2012-03-19,120.68524807138449,133.38756855907437,102.8241248620987,121.24605335006713
2012-03-20,120.77907015256889,133.12503347759244,102.8207841747284,120.54395099372863
2012-03-21,120.5791445458413,134.0820115228653,102.53034708976747,121.89578260345458
2012-03-22,120.64605528612147,134.72183166828154,102.52148030967714,122.08192097473145
2012-03-23,120.67619928216945,134.30498106174468,102.56853724288942,121.36660351829529
2012-03-26,122.274886709118,135.4884582010269,103.98482691383363,122.89250892257691
2012-03-27,122.11426122083675,134.6787481782913,103.95942905960085,121.7492048526764
2012-03-28,121.58937608633053,133.0443417959213,103.55817773456576,120.14793494033813
2012-03-29,121.63717873144161,133.36390967121122,103.69254196071627,120.9506326675415
2012-03-30,121.817456196499,133.40522544193263,104.17387335815432,121.23029550437927
2012-04-02,122.6059950083734,134.737956013298,104.79984264850619,122.01460735397337
2012-04-03,123.21383272047058,135.8339947973251,105.31611162605289,122.83754842834472
2012-04-04,122.80760693616882,134.5617972970962,104.40950622291568,121.11366488227843
2012-04-05,123.33425417604461,135.868409762001,104.68384926967624,122.60325519981384
2012-04-09,122.75141637487425,134.69884957561487,103.91617233791355,121.16408426132202
2012-04-10,121.09212117929472,131.43145004596704,102.69938014335635,118.11603011569976
2012-04-11,122.14715347528471,133.1976145364761,103.74124069347384,120.13501428833005
2012-04-12,122.14967687463773,134.28977533206935,103.958044128418,121.33977229919432
2012-04-13,122.11407173929229,134.77510386848445,103.71615993556979,121.71295551071167
2012-04-16,122.07178532991423,134.22690379123682,103.77008994712831,121.29785809364319
2012-04-17,122.93560386552825,134.81031005325312,104.7998304494858,121.99386016807556
2012-04-18,123.22979700708404,135.36502350521081,105.08633056678774,122.43845211982728
2012-04-19,122.49479476060883,134.83856954555506,104.75564279003146,121.63974469547271
2012-04-20,123.22587493333832,135.2511003128051,105.51017227611544,121.91766688766481
2012-04-23,122.84101806440368,134.7126113809585,104.48673376674654,121.24322919082644
2012-04-24,122.60272243108766,131.55589757156366,105.15440580120088,118.07654207801822
2012-04-25,123.7447927416803,134.30078190097802,106.3708571914673,121.30990232238771
2012-04-26,125.00365893812196,135.8738796905517,106.86111328601838,121.91584158515933
2012-04-27,125.73892037439363,137.55795206375117,107.4850622449875,123.82138071479798
2012-04-30,125.65430270185486,137.11727322978967,107.557293331337,123.76017750854493
2012-05-01,125.65933578710572,136.53502544593803,107.51637202224734,121.99584800758362
2012-05-02,126.22714388532654,137.91293854827873,108.0613925046921,122.31631147251129
2012-05-03,126.23404959001557,136.36634480342855,107.95060896434785,120.81559080410003
2012-05-04,125.4585330668451,133.83580311737055,106.98750713691712,118.33032323303222
2012-05-07,125.26978247003572,133.54642229366297,107.1840553106308,118.41359970645904
2012-05-08,125.02498216695803,132.17648268547052,106.40847000865935,117.43756003398894
2012-05-09,123.5853900143625,131.59135292224877,105.63064370689392,116.8002229774475
2012-05-10,124.51649454317109,133.6958198150634,106.27218701534271,118.94122957820892
2012-05-11,124.72863581724182,134.2889179389953,106.23391810703276,119.14293782596589
2012-05-14,123.6053582463266,131.6457375282287,105.30162780857084,116.54131679763795
2012-05-15,124.27853171510714,133.01425533523553,105.38840144615172,117.31013252601623
2012-05-16,125.13719013414399,134.050435987091,105.69109095306396,117.08379485454559
2012-05-17,122.34600030889527,127.98666632728569,103.20213680095672,112.29435414676665
2012-05-18,122.2987819617273,128.2514262849807,102.68780320129395,111.82357641563415
2012-05-21,122.52693686666504,129.9254239418029,103.65651913928986,114.72583480110168
2012-05-22,122.3019477076532,130.7548923919677,103.91105891418457,116.70684444408415
2012-05-23,122.759583792782,132.54090298290248,103.97899178180694,116.96230681495665
2012-05-24,123.80468768529909,133.6538677156448,104.96372133483885,117.90018974628447
2012-05-25,123.95144632387178,133.98490747776026,104.81839260768889,117.94829912872312
2012-05-29,124.66499094877258,136.00263348503108,105.1411214445114,119.33385509891508
2012-05-30,124.2191011477472,135.45338013763424,104.78698346271514,118.60410752105712
2012-05-31,124.49105803537384,135.31430154953,104.44451501274108,118.63836776409148
2012-06-01,122.47047033700957,131.25909475059507,102.62404430541991,113.97308232936858
2012-06-04,123.35605089368835,133.67836356658933,102.87391067333222,114.81372608833311
2012-06-05,123.10421649293914,133.27083287963865,103.07319799766542,116.11071832580565
2012-06-06,124.64264246320741,136.7614814136505,104.79383973751068,118.57703759784697
2012-06-07,125.22340216054934,136.6767113128662,104.80294456367493,117.75881009731292
2012-06-08,127.21437391405122,139.2032667362213,105.35567853622437,119.32137884769439
2012-06-11,126.45611284990326,137.811085496521,104.51832081165315,117.25918162193297
2012-06-12,127.05655910844817,139.73914574928284,105.29755335273745,118.98863013362883
2012-06-13,126.66317290945068,138.9059968700409,105.62484795703891,117.17502173728941
2012-06-14,128.00458910741818,141.16164889564513,106.75224542865757,118.67194256744384
2012-06-15,128.574965486622,143.94184935646055,107.33159590873723,119.961308029747
2012-06-18,129.1713609074594,145.99778078498838,107.92384335670477,122.19362796325682
2012-06-19,128.96706375761045,145.18120820503233,108.17239620609288,124.37886387195586
2012-06-20,128.5548693114282,143.49248891677857,107.74719941577916,122.89659550495146
2012-06-21,127.66488369379057,141.12242856254576,106.32934912414555,119.87833238906859
2012-06-22,128.0656028832437,141.41948429679871,107.16754797878271,121.63200652179717
2012-06-25,128.13780203237548,140.8588117164612,105.77309536151891,121.18844172859191
2012-06-26,128.74099426469817,142.2813526065827,107.26170301170353,122.24532460346221
2012-06-27,128.94413516645446,137.7390564655304,106.42576923751835,120.06575542125701
2012-06-28,128.6751604037286,134.40885328712466,106.2561239263535,117.32435700168608
2012-06-29,130.4397037781717,137.8072321903229,108.4706673683167,120.28937740707396
2012-07-02,130.81716376371398,138.41231249313356,108.51425482883458,120.84003921585082
2012-07-03,130.85702163896576,138.53868627395633,108.47485917167668,120.44834395294188
2012-07-05,131.02384620656983,140.07152936935427,108.82039481086736,121.83131833438871
2012-07-06,130.1968695855142,139.41932144088747,108.99555226898198,121.13392428550718
2012-07-09,130.2576699608804,138.2967227775574,109.33585360317234,120.49038270549771
2012-07-10,130.95180640363705,137.60177426834107,109.4074064685822,119.00839611549375
2012-07-11,130.71867973356257,135.98854486007693,108.86663183670048,117.89515231723783
2012-07-12,130.68959439764032,136.3310686256409,109.85292678260808,118.60184146156308
2012-07-13,131.9273510725976,137.87534970474246,110.73117793483739,120.70499134140013
2012-07-16,131.57590493097314,137.18502925491336,110.25627729282384,120.27991621341704
2012-07-17,132.20552658433922,138.18697933044436,110.98942748508458,122.35484541130064
2012-07-18,131.9738432103158,138.43327699432376,111.07827725238805,122.99698954849242
2012-07-19,131.32426161642084,137.39264213104252,110.90034052963263,123.56769198112488
2012-07-20,130.63137931604393,135.01063393096928,109.4834760490418,115.1308380470276
2012-07-23,129.84819383840568,133.99508030929567,108.01553159980779,112.94999854278565
2012-07-24,129.097248159504,133.32195694580082,107.31347439918522,112.53621890811921
2012-07-25,129.0853476828576,135.35342690734868,107.28948990879063,114.95964473972322
2012-07-26,131.7054883625985,137.09632582550051,108.63454072895055,115.62364703998566
2012-07-27,133.37047025461203,139.19164189147952,109.5791729579926,117.68050541095734
2012-07-30,133.93445487756736,137.66108112106326,109.35354097156528,115.66604578380586
2012-07-31,132.94099738187796,136.1451287628174,109.00182363624576,115.29203416481019
2012-08-01,132.08785894842154,134.74770994644166,108.55602246971134,113.19449440631868
2012-08-02,131.63519395303732,134.4002258014679,107.01347198677067,113.5932450782776
2012-08-03,131.8501752303124,137.49370201015475,107.59573547592167,117.12079715976715
2012-08-06,131.21529194478995,136.85677385387424,107.29518841381076,116.22129222183229
2012-08-07,130.38673070535668,136.13189480495456,106.88955752315525,117.85398408260347
2012-08-08,130.53250184946066,136.11929204654695,106.40407756385807,117.74454559669496
2012-08-09,130.03184885835654,135.1939251865387,105.50591282329563,116.40705782375338
2012-08-10,130.24929558668143,135.05239392623903,105.97462355098727,115.31850037670137
2012-08-13,129.99242589731222,135.5652953710556,105.87413193416597,114.77674840049745
2012-08-14,130.27247028875357,135.87741735248568,106.48953602638245,115.30281951541903
2012-08-15,130.11684926271445,136.59973468093875,106.36118410873414,115.7230959474564
2012-08-16,129.22766424036033,136.65527149925236,106.14732193546295,115.64155554695132
2012-08-17,129.19099579629903,136.9569265962601,105.85873789863587,115.61019581871035
2012-08-20,129.22540299081808,136.66446395206455,106.08477187480926,115.0657473945618
2012-08-21,128.6426724997521,135.75536994609837,106.39459597930909,114.46228205947878
2012-08-22,128.93917931470878,136.48288909320837,106.61362196769716,115.54831190032961
2012-08-23,128.09412223386772,135.70609175968175,106.37653794631959,114.39211919670107
2012-08-24,128.8774099902154,137.8198140321732,107.11473145599365,116.47532565040592
2012-08-27,129.20873994550715,138.27341482028967,107.236625916481,116.13651401405339
2012-08-28,128.92595180921563,138.61042698040015,107.11335419158935,116.41840347747807
2012-08-29,128.67108035593043,138.55265132923134,107.0131884443283,116.24429684333805
2012-08-30,128.16060560064327,137.3899664304734,106.70170853538512,114.9613525634766
2012-08-31,128.2040055077554,137.51498940410622,107.25901725254059,115.28611093521121
2012-09-04,128.9219517836572,138.86429327449804,107.3767723329544,115.68566466751102
2012-09-05,128.88337914400114,137.2584196599961,107.0665327091217,114.51080913352969
2012-09-06,130.82208468961727,139.5879932359696,108.37279158802032,117.20150851478579
2012-09-07,128.8125485819818,139.99176320476536,107.79131014842986,119.54096446762087
2012-09-10,128.86746469926848,138.55298096675878,107.45904876823424,119.63146510887147
2012-09-11,128.8482415152551,137.4969224573136,107.2418570285797,118.5653223754883
2012-09-12,129.01221192617427,137.00557066974645,106.94844360008238,118.03138121871949
2012-09-13,130.8321642958642,138.76302814579014,107.89642510147092,119.21945339698792
2012-09-14,128.99048074350367,138.0330954627991,106.65935445976254,118.37783125057221
2012-09-17,129.28197782831202,138.27127212085728,106.79587563762661,119.4085013496399
2012-09-18,129.7086299941064,137.83687718791967,107.21765838489529,119.11847640838624
2012-09-19,130.4587143446923,138.42968076267246,107.53203807258602,120.08506290740968
2012-09-20,131.52389490652092,139.200493911171,108.6614145030975,121.29069363250734
2012-09-21,131.3161610888482,138.73856729927067,108.8968960227966,120.81314877185822
2012-09-24,131.66692574949272,138.49473124141696,109.1680708745956,121.0349053554535
2012-09-25,130.91151653223045,137.9410799604416,108.5813851652145,120.76497964782716
2012-09-26,130.5889090291024,137.06614397983552,108.398327548027,119.91978918037417
2012-09-27,130.59578538217554,139.02076272869112,108.56153344249721,121.69275194282532
2012-09-28,130.29178147268306,139.08058683490756,107.93172249145503,121.59283524246216
2012-10-01,131.41260386819852,140.7419385000229,108.4101750801086,122.39655621719362
2012-10-02,131.02921003141415,141.2724188367844,108.17214658317562,120.70348029899598
2012-10-03,131.62823619623197,142.88028570728306,108.03006115913387,120.51156962280275
2012-10-04,132.44165783929836,143.3352699052811,108.45679889488216,119.86662422676088
2012-10-05,132.66592585401546,143.5028144327164,108.75121782817835,119.75045763053895
2012-10-08,132.33767615098964,141.81499030551913,108.61248239059442,118.80000493125917
2012-10-09,131.21338778657923,138.7593513986588,107.83604208755487,116.86111889457703
2012-10-10,131.24200262041103,138.36186181659704,107.75000706539147,117.02519649391176
2012-10-11,130.72478903398525,138.6279921014786,106.84080445289605,115.1394172103882
2012-10-12,130.4073583466531,137.8732608236313,106.2613744056701,113.68698873596193
2012-10-15,132.07767865057002,138.89510444622044,107.32201335411065,114.15644725418093
2012-10-16,132.50431365518583,141.73576375026707,108.00441507263177,116.30890562896732
2012-10-17,132.22027061223994,143.80024600849154,107.78721015739434,116.94652792701726
2012-10-18,131.6422805939676,144.0115012521744,107.12934651947015,115.59389077568059
2012-10-19,130.18494260091796,141.02437943172458,105.02268163070671,109.51670216560369
2012-10-22,129.87696160993588,138.43087209606173,105.04384090213769,108.11267860794072
2012-10-23,128.82543109254848,135.08857295932773,104.2404887788772,107.17038804206852
2012-10-24,127.89232091226589,135.98811121997835,104.01668442993159,106.13309330673222
2012-10-25,127.42816751565944,135.63127075939184,104.40724827213282,107.4912542633057
2012-10-26,127.21001630926143,133.79282798824312,103.91015244464869,107.19724453506473
2012-10-31,127.54076153478633,132.96578999385835,103.93121206035609,106.08479610137942
2012-11-01,127.48174519834528,136.4796958311081,104.99830109977717,107.831131754303
2012-11-02,125.88677807073603,134.4451426496506,104.40601796016688,106.04445020751956
2012-11-05,125.8013060713769,135.5182542776108,104.49971426353449,107.14889564743044
2012-11-06,126.23619129743585,134.83456462497713,104.96314123249049,107.79558606376648
2012-11-07,123.505796411419,133.08285673503877,103.85358372020715,106.02166109657287
2012-11-08,122.2400052924157,129.97369950771335,103.00492772788996,104.38005404663086
2012-11-09,122.11709432058342,129.98212904567723,102.89929920978541,104.56022497634889
2012-11-12,122.2682075037957,129.8539740118027,102.98209512882228,105.53386404266358
2012-11-13,122.11639273939137,130.42815310764317,103.19050009098048,105.23369454956055
2012-11-14,120.65224196844107,127.3242806715012,102.5314607397079,103.90650060844422
2012-11-15,119.81476183233268,125.677847899437,102.55254487571712,105.13661119155884
2012-11-16,120.21691219892509,126.23317375011449,103.33306059112545,105.69852681427002
2012-11-19,122.18436462049492,130.11567763118748,104.6191061218261,108.55434052581788
2012-11-20,122.15531273679741,132.8689538244248,105.23893933486931,109.73823101997375
2012-11-21,122.5541585433007,133.02505067996984,105.46208001899711,110.23749784965516
2012-11-23,123.25578150014884,134.71875390148168,106.61276460742944,111.24019380073547
2012-11-26,123.78765027608878,132.8182061506272,106.44211114540093,110.72461132164001
2012-11-27,123.32659108648308,132.0003250719071,105.85741760978692,109.13119590415954
2012-11-28,124.29174777631766,133.4236422807694,106.41584576492302,110.68736053924562
2012-11-29,125.44682752447136,135.62797876453405,106.68972640914909,110.97291523551941
2012-11-30,126.22071176443109,135.90266255245214,107.01152511806478,110.53612648773193
2012-12-03,125.53800428495417,135.05229862918858,106.56293100090016,110.01655130386354
2012-12-04,124.95544166021357,135.03911050758367,106.27017917003622,110.1970167919159
2012-12-05,125.34646603021632,134.08063516292577,105.88647827835074,108.61002685432435
2012-12-06,125.20584420251853,134.10191562213905,106.08137427139273,108.92718363800049
2012-12-07,125.73926883115776,134.21167475414282,106.2674670791625,108.40767856636047
2012-12-10,125.87721132860193,134.37824703521736,106.88699837150564,108.87785950241089
2012-12-11,126.04955461454401,134.7672096700669,106.63319103298178,109.22334451141356
2012-12-12,126.16390834665307,135.55987471828468,106.86644823322287,109.47587354927063
2012-12-13,125.9236386004449,135.15838522834784,106.59035626373282,109.5436867603302
2012-12-14,125.3757943428994,135.06945812969215,106.23858056430807,109.15524248771668
2012-12-17,126.51124911890038,136.29948872909551,107.04837685585011,111.33109280586243
2012-12-18,126.31555322752007,136.95223013153083,107.38047251014699,113.25483009414673
2012-12-19,126.03657722845085,136.5784180711747,106.19209363803853,111.58009113540649
2012-12-20,126.67415664072044,137.6234328704835,106.66389078006733,112.75935807723998
2012-12-21,125.99289354772574,136.6963602121354,106.18015442504871,112.04195223731993
2012-12-24,125.60903109025962,136.30120586795815,105.64913762035359,112.48936241760254
2012-12-26,124.78802239046104,135.04300268840797,104.92598556842793,111.45504303207397
2012-12-27,125.04027602930076,135.8237712022782,104.87230039806356,112.28441620063782
